Grapheme	IPA	Frequency
^w	w	79
a	a	216
m	m	73
i	i	98
n	n	96
d	d	80
e	e	92
ɾ	ɾ	34
i$	i	13
^a	a	16
ʔ	ʔ	97
t	t	39
j	j	37
ʔ$	ʔ	104
ĩ	ĩ	8
õ	õ	12
e$	e	8
^m	m	36
b	b	81
p	p	64
a$	a	43
ŋ	ŋ	61
g	g	41
^p	p	23
o	o	122
k	k	50
u	u	58
o$	o	34
^n	n	40
kw	kw/kʷ	3
^t	t	6
w	w	36
ẽ	ẽ	16
^i	i	7
^k	k	17
kk	kk/kː	5
n$	n	12
jj	jː	2
j$	j	23
^e	e	59
k$	k	29
s	s	36
ã	ã	17
aa	aː	1
^ẽ	ẽ	6
ʔw	ʔw/ˀw	7
^s	s	9
_	+	24
^uu	uː	1
g$	g	13
^o	o	11
d$	d	12
h	h	5
t$	t	13
^ĩ	ĩ	1
u$	u	2
ŋ$	ŋ	3
tt	tt/tː	10
ẽ$	ẽ	4
ẽẽ	ẽː	2
^j	j	4
uu	uː	1
_$	NULL	1
nn	nn/nː	2
jw	j w	1
ʔs	ʔs/ˀs	4
^ẽẽ	ẽː	1
s$	s	1
^ee	eː	1
õ$	õ	2
