Grapheme	IPA	Frequency
^k	k	93
ɨ	ɨ	15
ɲ	ɲ	12
m	m	12
ʌ̃$	ʌ̃	6
^m	m	17
ũ	ũ	15
ɛ̃	ɛ̃	27
ŋ$	ŋ	32
a	a	34
ɾ$	ɾ	24
^j	j	34
_	+	60
ɛ̃$	ɛ̃	11
^w	w	16
^p	p	17
ɛ	ɛ	28
n	n	55
k	k	47
ɾ	ɾ	66
i	i	48
^n	n	30
ĩ	ĩ	26
ŋ	ŋ	21
ɔ$	ɔ	8
j$	j	12
ã	ã	48
ĩ$	ĩ	16
ɔ	ɔ	71
^ɸ	ɸ	21
ʌ	ʌ	14
^s	s	7
t	t	18
w	w	16
ʌ$	ʌ	11
o$	o	8
n$	n	34
e$	e	19
m$	m	3
ɨ$	ɨ	14
^e	e	1
h	h	11
s	s	41
a$	a	25
ɲ$	ɲ	12
^t	t	30
ũ$	ũ	7
^h	h	10
u	u	18
^ũ	ũ	3
ns	n s	2
i$	i	37
o	o	17
j	j	20
e	e	11
p	p	3
nw	n w	3
^ŋ	ŋ	11
w$	w	6
ɛ$	ɛ	12
ɨ̃$	ɨ̃	2
ã$	ã	16
ɸ	ɸ	41
ŋh	ŋh/ŋ̊	1
^o	o	1
ɨ̃	ɨ̃	5
ŋŋ	ŋŋ/ŋː	1
u$	u	4
^ɾ	ɾ	14
g$	g	4
^ɛ	ɛ	1
^ʔ	ʔ	9
ɲw	ɲ w	2
ʌ̃	ʌ̃	6
ẽ	ẽ	1
tʃ	tʃ	1
ʔ	ʔ	2
^tʃ	tʃ	1
^f	f	2
^a	a	1
^ẽ	ẽ	3
^ũ$	ũ	1
^ãã	ãː	1
