Grapheme	IPA	Frequency
^h	h	6
a	a	72
s	s	18
i	i	47
c$	c	6
^c	c	6
o	o	20
mm	mm/mː	1
n	n	15
m$	m	3
^x	x	2
l	l	36
x	x	15
a$	a	35
^o	o	1
tt	tt/tː	1
pʃ	p ʃ	1
^l	l	9
u	u	28
x$	x	12
^p	p	9
ch$	ch/cʰ	1
h	h	8
q	q	3
^t	t	7
j	j	9
g	g	4
l$	l	3
^s	s	6
ss$	ss/sː	1
i$	i	26
^a	a	21
^m	m	20
e	e	44
p	p	8
^i	i	9
^e	e	4
s$	s	8
^k	k	7
w	w	6
ts	ts	7
^ch	cʰ	1
ls	l s	1
e$	e	8
p$	p	2
m	m	16
fw	f w	1
k	k	9
o$	o	3
^u	u	5
t	t	2
u$	u	10
^g	g	2
ʃ	ʃ	4
ths$	ths/tsʰ	1
xw	xw/xʷ	1
n$	n	4
k$	k	1
c	c	2
^ʃ	ʃ	1
nʃ	n ʃ	1
t$	t	1
cs	c s	1
kw	kw/kʷ	1
^sh	sh/sʰ	1
f	f	1
^m$	m	1
nn	nn/nː	3
^j	j	1
f$	f	1
^v	v	1
ll	ll/lː	1
r$	r	1
ʈ$	ʈ	3
^q	q	3
^n	n	2
tʃ	tʃ	12
^ts	ts	8
ʃ$	ʃ	2
