Grapheme	IPA	Frequency
^l̪	l̪	23
o̞o̞$	o̞ː	8
^k	k	62
u	u	146
ts	ts	6
ẽ̞$	ẽ̞	7
^tʃ	tʃ	14
ũ	ũ	6
ʔ	ʔ	181
_	+	200
n̪	n̪	43
d̪	d̪	10
i	i	110
ĩ	ĩ	10
l̪	l̪	40
a$	a	87
^kw	kw/kʷ	13
ĩ$	ĩ	19
^n̪	n̪	68
dʒ	dʒ	1
g	g	7
a	a	161
ã$	ã	38
^ms̪	m s̪	1
t̪	t̪	105
ʔ$	ʔ	75
^ʔ	ʔ	2
i$	i	40
j	j	91
e̞e̞	e̞ː	3
^s̪	s̪	41
k	k	72
ũ$	ũ	6
^h	h	14
ii$	iː	4
ʃ	ʃ	7
h	h	20
ã	ã	31
ɲ	ɲ	37
e̞	e̞	54
^t̪	t̪	52
u$	u	11
aa$	aː	7
o̞	o̞	11
kw	kw/kʷ	22
ãã$	ãː	4
w	w	7
s̪	s̪	39
o̞$	o̞	5
ʔw	ʔw/ˀw	11
e̞$	e̞	9
uu	uː	2
^j	j	12
^ts	ts	4
tʃ	tʃ	8
^ʃ	ʃ	10
^w	w	3
n̪ʃ	n̪ ʃ	1
uu$	uː	3
ii	iː	2
e̞e̞$	e̞ː	2
ms̪	m s̪	1
aa	aː	2
r̪	r̪	3
^hw	hʷ	1
hw	hw/hʷ	1
ẽ̞	ẽ̞	5
o̞o̞	o̞ː	2
ĩĩ$	ĩː	1
^r̪	r̪	1
^m	m	1
^jʃ	j ʃ	1
^ɲ	ɲ	3
ẽ̞ẽ̞	ẽ̞ː	1
gw	gw/gʷ	1
