Grapheme	IPA	Frequency
^i	i	7
p	p	43
ə	ə	99
n	n	39
a$	a	100
^a	a	41
m	m	25
ɔ	ɔ	72
ɺ	ɺ	85
ʔ	ʔ	122
i	i	113
^m	m	23
a	a	245
^h	h	47
o	o	4
u	u	62
k	k	32
t	t	61
i$	i	69
ʃ	ʃ	46
aa	aː	22
ɛɛ	ɛː	5
j	j	33
^ə	ə	1
tt	tt/tː	11
_	+	24
n$	n	39
r	r	41
ə$	ə	47
ɛ	ɛ	56
u$	u	25
^t	t	101
^p	p	18
ii	iː	6
s	s	60
h	h	36
tʃ	tʃ	43
ɛ$	ɛ	6
^w	w	24
ii$	iː	2
^ɔ	ɔ	11
aa$	aː	37
ts	ts	5
pp	pp/pː	1
w	w	26
əə	əː	3
^s	s	7
^ɔɔ	ɔː	1
ɔɔ$	ɔː	1
^ʃ	ʃ	3
^k	k	16
^j	j	6
^aa	aː	1
nh	nh/n̥	2
^ɛ	ɛ	9
^mm	mː	2
ɔɔ	ɔː	3
uu	uː	12
ee	eː	1
ɨ$	ɨ	1
^tʃ	tʃ	5
^n	n	2
^o	o	1
uu$	uː	3
e	e	3
ɔ$	ɔ	5
^uu	uː	1
^nn	nː	2
^ɺ	ɺ	5
^e	e	1
nw	n w	1
ʔw	ʔw/ˀw	1
nʃ	n ʃ	1
l	l	2
ɛɛ$	ɛː	1
uuu	uuu/uː	1
^ɛɛ	ɛː	1
